Gender,Hight,GenType,HairColor,EyeColor,Income,WeeklyWorkingHoours,PlaceOfResidence,EmptyEyes
Male,182.18929116365635,J,Dark,Green,333377.7746278453,50.39894352038744,Copenhagen,no
Female,161.31645522572865,I,Red,Brown,278540.9423197489,38.692707311992464,Copenhagen,no
Male,182.94619580285146,J,Red,Brown,165118.83421010224,29.1225523430088,Copenhagen,yes
Male,175.94479265736024,I,Red,Brown,410548.19609194365,45.22881085359447,Copenhagen,yes
Male,183.06888224579055,J,Blond,Blue,340342.97793065524,52.08421111829341,Copenhagen,yes
Male,179.83325069773485,J,Dark,Green,306275.7130549946,37.027483008498805,Other,no
Male,174.10510843103387,I,Dark,Green,221329.16168930527,33.763834793966566,Other,no
Male,180.1068355107844,J,Red,Brown,171125.918727671,25.075523952266444,Other,yes
Male,173.9139622008099,I,Dark,Blue,286996.95269658824,33.480827009587316,Other,no
Male,179.48830518351735,J,Red,Brown,389931.08606689435,46.48269906542311,Other,yes
Male,174.9751797598684,I,Dark,Green,194804.342619879,29.47738390653111,Other,no
Female,161.79500264036716,I,Blond,Green,557014.9907255608,73.44745488049412,Copenhagen,no
Male,185.95011953811863,K,Blond,Blue,288480.44475470134,41.52004020077161,Copenhagen,no
Female,166.27470598033838,J,Blond,Blue,244432.37283633786,38.745256182598155,Other,no
Female,167.8590708087459,J,Dark,Green,316381.7009959829,33.209548404196546,Copenhagen,no
Female,171.8678660056568,K,Red,Brown,407590.85657089,52.3959953799753,Copenhagen,yes
Female,162.92580745718737,I,Dark,Green,311807.54716046323,49.563479049247306,Copenhagen,no
Male,173.10166545754106,I,Blond,Blue,289266.39492106554,39.87736373473365,Other,no
Male,174.82971900688213,I,Blond,Blue,405115.54862788867,43.511856480836855,Aarhus,no
Female,170.51332455565452,K,Dark,Green,329895.25383833004,42.796408068152076,Other,no
Female,160.9511207670074,I,Red,Blue,257258.23511962537,37.20518137392111,Copenhagen,no
Male,189.1172646383956,K,Dark,Green,413037.6700376047,45.77608752409838,Other,no
Male,180.75024359793414,J,Red,Brown,99107.34016989754,31.06651912285068,Copenhagen,yes
Male,177.10957810560143,I,Red,Green,213963.32654068823,34.821253488140314,Other,no
Male,178.16198341699976,I,Dark,Green,168014.82308878016,22.988772133484538,Other,no
Female,161.15767928253752,I,Dark,Green,455545.4741174365,57.88370043868548,Other,no
Male,172.88361492026243,I,Red,Brown,443609.6378399412,50.40857516672979,Other,yes
Female,160.26605864030574,I,Dark,Green,298241.3816301032,42.01954480857934,Other,no
Male,180.50641268096496,J,Dark,Green,297133.8161862225,40.31461341891906,Other,no
Male,178.5755577753587,J,Red,Brown,201497.15919001994,31.979888738785796,Other,yes
Male,181.73415019179944,J,Dark,Blue,433645.03106267744,52.91492293041153,Other,yes
Female,160.8747981816071,I,Blond,Blue,503582.44071344484,70.28024549840839,Copenhagen,yes
Male,184.8559943996097,J,Dark,Green,305688.96819856745,43.299024489762445,Copenhagen,no
Male,174.45145482106793,I,Red,Green,198768.97921378832,28.949921037307654,Aarhus,no
Male,176.99131985930586,J,Blond,Blue,231600.95509533212,29.327719109263803,Aarhus,no
Male,181.02156868609242,J,Dark,Green,206295.4562258434,37.77131366641892,Other,no
Male,176.59453481266328,I,Red,Brown,416947.6691180153,48.528513422828205,Other,yes
Female,159.60000354627078,I,Red,Brown,209015.69218157357,31.542142895045522,Copenhagen,no
Male,178.87370671995396,J,Dark,Green,392908.14110777224,63.94148304605518,Copenhagen,no
Female,161.5719575635573,I,Blond,Blue,264499.938414444,35.96381581924417,Copenhagen,no
Female,175.8598524099336,K,Dark,Blue,442281.2660651962,58.88571469190967,Copenhagen,yes
Female,173.68075586278454,K,Dark,Green,316614.944132556,44.35218662222023,Copenhagen,no
Male,181.66317401521198,J,Blond,Brown,316667.9635661462,46.33545110761513,Copenhagen,yes
Female,175.0800688156633,K,Dark,Green,500148.8488713304,58.5545139148245,Copenhagen,no
Male,176.01653355147104,I,Red,Brown,322835.67047052516,49.850266184382185,Other,yes
Male,182.32744831312118,J,Dark,Green,282681.84782926657,46.85219146354259,Copenhagen,no
Male,174.03494511360353,I,Dark,Green,137953.65668867287,15.143367558873386,Other,no
Male,179.0038378649739,J,Blond,Blue,220879.9932189965,36.47539379157165,Other,no
Male,177.02180730456348,I,Blond,Blue,276377.6535562009,31.90369102613442,Other,no
Male,175.19570397301104,I,Blond,Blue,349915.5897711527,43.164991580927094,Other,no
Female,162.8830631561065,I,Red,Brown,333750.70691828337,41.183658308031696,Copenhagen,no
Female,160.67185737634873,I,Dark,Blue,191001.85098077328,21.176375428476035,Other,no
Female,167.62399442611076,J,Blond,Blue,292145.48687707644,31.4970285024787,Other,no
Male,174.66749318174675,I,Red,Brown,260902.99467138166,33.56615548228286,Other,no
Male,175.0517578433548,I,Blond,Blue,292035.49427498854,40.498744150567255,Copenhagen,no
Male,181.77572983419026,J,Blond,Blue,361144.36364609713,34.94217987751258,Other,no
Female,159.60635670645786,I,Blond,Blue,163289.8238620174,19.086688878591428,Aarhus,no
Female,160.53303983622342,I,Dark,Green,311693.5290332309,41.3458409587217,Other,no
Female,166.31170349995074,I,Red,Brown,392362.70675722806,43.855657531131556,Aarhus,no
Male,175.53534914743923,I,Dark,Brown,474745.8514146726,62.55501524991893,Copenhagen,yes
Male,176.40521645277676,I,Dark,Green,167005.80460668053,18.580411854193528,Other,no
Female,160.67542619784874,I,Dark,Green,524363.2299126643,63.48706971693764,Other,no
Female,160.80103088174965,I,Blond,Blue,327364.20308982325,38.594521318564574,Copenhagen,no
Female,160.13430519728266,I,Dark,Green,414436.49468656373,52.31526759074482,Copenhagen,no
Female,157.98241607474097,I,Red,Blue,391544.22819396766,58.30581596416781,Copenhagen,yes
Female,161.13130168791835,I,Dark,Green,577796.9309342682,72.83952553582529,Aarhus,no
Female,159.62568952567008,I,Blond,Blue,229135.7599292287,29.098473782378523,Other,no
Male,178.73565289707258,J,Red,Brown,227724.95691285777,34.10116815107841,Other,yes
Male,184.77634187659353,K,Red,Brown,123438.00664996897,17.80703355185434,Other,no
Female,166.13143151695436,J,Red,Brown,302570.73321818124,43.080048264489626,Copenhagen,yes
Male,176.45441636153973,I,Dark,Green,353909.1968867741,43.12521806648452,Copenhagen,no
Male,175.49193294598996,I,Blond,Blue,488877.65429817257,60.12969742173931,Copenhagen,yes
Female,158.03388646564306,I,Red,Brown,237627.47068874002,25.617102336002187,Other,no
Female,162.87108774890692,I,Blond,Green,309681.799213006,28.895827568787706,Aarhus,no
Female,168.9682813488093,J,Blond,Blue,258348.59699574133,25.388107225465923,Aarhus,yes
Male,172.90179657586032,I,Blond,Brown,188911.82218710287,37.795161789964084,Other,no
Female,171.22849836150945,K,Red,Brown,334895.3572411624,34.149916533409666,Other,no
Male,175.6752984095298,I,Red,Brown,326670.6457872798,40.30501766499475,Other,no
Female,161.91211643177,I,Red,Brown,444613.6096007903,52.62280997253902,Other,yes
Male,173.45798869698652,I,Dark,Green,371382.57173182344,41.4403826788802,Other,no
Male,182.50335290212823,J,Dark,Green,290902.1510697118,27.183035434795062,Other,no
Male,175.7864046073573,I,Red,Brown,324896.9513928633,44.47027167238538,Copenhagen,no
Female,164.07433339147505,I,Red,Brown,263151.0153426901,28.50957136452674,Other,no
Female,161.66239193512456,I,Red,Brown,425114.95878187486,47.03367347182801,Other,yes
Male,174.83027685774582,I,Blond,Blue,418384.20410465443,62.43062883772587,Other,yes
Male,173.73027974071107,I,Blond,Blue,166755.11249105906,25.06311853709691,Other,no
Male,180.6732551519262,J,Blond,Blue,254998.32857202698,29.86108435434489,Other,no
Female,160.38649815830777,I,Red,Brown,266432.50172860775,22.16165150616067,Other,no
Female,157.1925857940225,I,Blond,Green,225865.08773340937,41.012451377085824,Copenhagen,no
Male,182.3446929293726,J,Blond,Blue,287203.6837063674,27.58156704584571,Aarhus,no
Female,163.2826233092146,I,Blond,Blue,254741.2359064291,29.86358693383135,Other,no
Male,173.0189739348253,I,Dark,Brown,172337.1136641186,27.41775006748314,Copenhagen,no
Female,161.73316164484146,I,Blond,Blue,423882.3926780714,48.69462565002878,Other,yes
Female,158.1352030934052,I,Dark,Green,333677.8711782361,45.90793564610551,Other,no
Female,166.05929489726623,J,Dark,Green,393633.6171322559,53.373492354398486,Other,no
Female,165.05773520205662,I,Dark,Green,236118.09583904344,36.340842379102156,Other,no
Male,174.82228977346185,I,Blond,Brown,244258.10322513976,39.46147123106451,Copenhagen,no
Male,173.90061625139504,I,Blond,Blue,587796.6629289289,74.92238394457755,Copenhagen,yes
Male,175.7253851370871,I,Dark,Green,413693.8822381756,49.333303682044374,Aarhus,no
Male,174.86603525672024,I,Dark,Green,182594.3803388608,19.73531529027474,Other,no
Female,156.07284452084113,I,Dark,Brown,361862.05278919055,56.626360764674736,Other,yes
Female,163.37742223657156,I,Blond,Blue,426833.5294247482,64.94558313119255,Copenhagen,yes
Male,173.76527501589598,I,Blond,Blue,207104.8269081476,21.41739732286345,Other,no
Female,164.4711615967234,I,Blond,Blue,132111.12193032252,30.60979155018942,Other,no
Male,177.70471231561174,J,Red,Brown,389280.0786069271,41.18159858361534,Copenhagen,yes
Male,174.93620396009905,I,Red,Brown,363432.5306828913,47.166334721436094,Other,yes
Female,160.67001701498336,I,Dark,Green,427145.8754707941,36.81373732750284,Other,no
Female,160.70017013666475,I,Red,Brown,483058.35624510096,47.31684706318087,Aarhus,yes
Male,181.77757101966583,J,Dark,Green,240535.18102372385,34.177662709919126,Copenhagen,no
Female,162.9944398589638,I,Red,Brown,153652.02943046516,25.760032832058915,Copenhagen,no
Female,172.30455619538424,K,Blond,Blue,440281.7048265515,48.296593378515475,Other,yes
Male,179.009857404263,J,Dark,Green,318635.0259942752,33.28567636864335,Other,no
Female,163.08796090183526,I,Dark,Green,415732.5197904103,49.888683527624835,Aarhus,no
Female,165.95401007806709,J,Blond,Blue,169585.69563937315,26.759800236181817,Other,no
Female,156.527264430096,I,Red,Blue,419735.7704942984,50.41653852093241,Other,yes
Male,176.8907905991251,I,Dark,Green,407944.99525781354,50.746642343293914,Other,no
Female,161.57965005145147,I,Blond,Brown,174901.3592030752,22.724193765606067,Aarhus,no
Female,159.94763500344885,I,Dark,Green,271909.4607955254,35.80176908409871,Other,no
Female,160.1490599122551,I,Blond,Blue,415131.04298104835,42.18033195623059,Copenhagen,no
Male,175.9642753934954,I,Dark,Green,190780.0963981911,26.683952819943944,Copenhagen,no
Male,177.19270517101884,I,Blond,Blue,253726.75677771663,33.11749250728693,Other,no
Female,160.39888881706113,I,Blond,Blue,445611.59112882306,61.0329952103224,Other,yes
Male,179.67905072210513,J,Red,Brown,224812.44531142706,22.433105915244454,Other,yes
Female,160.78948459796345,I,Blond,Blue,262787.5829336238,34.34063259384163,Other,no
Female,159.63243950325335,I,Red,Brown,368866.1316214493,41.57751088027885,Other,no
Male,175.55296118242097,I,Blond,Blue,437607.42542433355,45.02382293723681,Other,yes
Male,177.12797460565108,I,Blond,Blue,121220.97617209074,16.171979277740814,Aarhus,no
Female,161.0806606955395,I,Dark,Green,479384.8775386197,49.005359544840836,Other,no
Male,177.39221870030877,I,Blond,Blue,359460.82446408004,42.34537946547946,Other,no
Female,158.92391104847692,I,Blond,Blue,347737.76868727,40.69096638605466,Other,no
Male,182.982043543465,J,Dark,Green,292185.9006244695,38.34296743043063,Other,no
Female,168.37562098873877,J,Dark,Green,379913.71229640284,37.064019434540874,Aarhus,no
Female,157.3943307998045,I,Red,Green,393459.86641059036,45.30568632556101,Copenhagen,no
Male,186.18007203080643,K,Blond,Blue,327674.3071759818,48.294573471930896,Copenhagen,yes
Male,191.75933724758647,K,Red,Brown,361658.0245729281,52.910196417060334,Copenhagen,yes
Female,164.52194278047432,I,Blond,Blue,277463.77375206223,45.910532523117794,Copenhagen,yes
Female,164.8468042247117,J,Blond,Blue,334434.07285028487,41.044811804456884,Other,no
Female,159.70095266788513,I,Dark,Blue,334861.5343889054,43.78246347700581,Other,no
Male,179.31831876611966,J,Dark,Green,444984.46457123227,54.31139466830679,Other,no
Female,161.19572673339854,I,Blond,Blue,285325.91805477254,41.41894497801726,Other,no
Female,163.01021312501504,I,Dark,Green,241446.45029075164,27.705927309114507,Other,no
Male,184.93696919371615,K,Blond,Blue,272926.6382678209,46.740587746885424,Copenhagen,yes
Female,162.68365443028839,J,Dark,Green,295841.75476456934,52.11709031427725,Copenhagen,no
Male,186.1626020197563,K,Dark,Green,420087.9335176484,58.41473907200125,Copenhagen,no
Female,162.44827768827696,I,Blond,Blue,178443.54207503752,22.492668772596836,Other,no
Female,165.02363261099586,J,Blond,Blue,411875.0726256706,56.47616669003409,Copenhagen,yes
Male,181.52513582879433,J,Dark,Green,192183.70215086528,25.254501497340055,Copenhagen,no
Female,162.71023560366675,I,Dark,Green,372264.00232343096,50.288064780032165,Copenhagen,no
Female,164.00062478907068,I,Red,Blue,312641.8294861508,36.34185726452054,Other,no
Male,180.60483714208985,J,Blond,Blue,419336.3854190121,46.503806727250065,Other,yes
Male,183.66729008126686,J,Dark,Green,328772.49375234864,43.41279644925558,Other,no
Female,161.4602039892143,I,Dark,Green,342894.4219145034,45.97170606042997,Other,no
Male,183.17792827709533,K,Blond,Blue,376340.6477418561,55.212202337056155,Copenhagen,yes
Female,170.678938331294,K,Red,Green,294466.1902830406,49.0019912563298,Copenhagen,no
Male,172.54038311556943,I,Blond,Blue,135785.08145472704,28.042146479735262,Other,no
Female,158.80660078450023,I,Blond,Blue,190815.63167489818,34.63051729712406,Aarhus,no
Female,170.41013354855718,J,Dark,Green,312423.89698175254,41.347719122823136,Other,no
Male,175.11649626360364,I,Dark,Green,317681.03703356755,33.228151609704256,Aarhus,no
Male,185.85591027073497,K,Dark,Green,321415.2149408438,40.01066992593013,Aarhus,no
Female,176.91067178136802,K,Blond,Blue,401513.6507229676,40.337857272958225,Aarhus,no
Female,166.4220100119963,J,Blond,Blue,237021.93642730714,31.99194133916608,Copenhagen,no
Male,177.212593360176,I,Red,Brown,318646.5880271327,31.844711808593807,Other,no
Female,161.2889492350573,I,Red,Brown,201014.9675861354,26.64461493971817,Other,no
Female,161.17813391709151,I,Blond,Blue,331251.0643570996,44.56023447563514,Other,yes
Male,172.85976525275026,I,Dark,Green,202706.72751865076,37.35386577081649,Other,no
Female,162.3345177812518,I,Red,Brown,351306.47168865503,40.56228695247234,Other,no
Male,191.30187330620942,K,Red,Brown,271725.68887256394,48.711268587966096,Copenhagen,yes
Female,159.30111279755562,I,Red,Brown,288941.6029516445,34.72175419413246,Copenhagen,no
Female,160.47331672251792,I,Blond,Brown,351786.11836157355,40.823941879763964,Other,no
Male,183.6987019297382,J,Red,Brown,371668.58933215466,49.51315526062488,Copenhagen,yes
Male,175.77382089764268,I,Red,Brown,367216.4232597241,39.90639335613235,Copenhagen,no
Male,177.21670394235932,J,Dark,Green,334645.1587372395,35.02229983913328,Other,no
Female,159.4600326459175,I,Red,Brown,300771.85048944433,38.81400558156479,Copenhagen,no
Male,170.40390346177864,I,Red,Brown,152858.58677064383,25.30743638592689,Copenhagen,no
Female,160.08205437794913,I,Dark,Green,289516.54679612414,35.79214607037494,Copenhagen,no
Male,174.98431214384465,I,Dark,Green,517056.84254997945,59.974875464438874,Aarhus,no
Female,159.95068069514835,I,Red,Brown,329239.6284730877,31.629521178339402,Other,no
Male,173.9107588863883,I,Red,Blue,238625.69133309796,31.39742072785039,Other,no
Female,159.954979980952,I,Blond,Blue,324189.9061367471,44.47232936170033,Copenhagen,no
Female,169.099465119076,J,Blond,Blue,331536.07626406994,42.35435320908516,Copenhagen,no
Female,165.33670490903137,J,Blond,Blue,251286.40873398096,20.391267820399975,Other,no
Male,175.84505465930306,I,Red,Brown,344765.4844262461,50.30086957457034,Copenhagen,yes
Female,160.63341264179493,I,Red,Green,362747.79687944934,54.94500258623709,Copenhagen,no
Female,157.41533840978445,I,Blond,Blue,277567.8547792653,41.539772782731504,Copenhagen,no
Female,167.63475881009794,J,Red,Brown,245502.6260431542,22.618464153121142,Other,yes
Female,162.28823828530628,I,Red,Brown,365413.62413055927,46.53574698765831,Other,yes
Male,177.88362625300687,J,Red,Brown,97428.25218955748,27.09878023617921,Copenhagen,yes
Male,176.7319492462804,I,Dark,Green,421237.8674775291,47.91803041775717,Aarhus,no
Male,174.6580730389968,I,Dark,Green,326262.4351447305,32.0348292706668,Other,no
Male,176.06624585799693,I,Blond,Blue,313964.66312169225,39.78566036086155,Other,no
Male,172.486863238315,I,Dark,Green,442587.7033186295,47.91615809089424,Other,no
Female,168.108661445108,J,Red,Brown,171834.71679177435,31.425167190579558,Other,yes
Female,158.93567808873252,I,Blond,Blue,283041.7604770573,43.207003697583374,Copenhagen,no
Female,160.46682146333745,I,Blond,Blue,128357.79423654178,14.024414022329161,Other,no
Male,180.43247604579417,J,Blond,Blue,380619.20454673824,46.641051634597204,Copenhagen,yes
Male,176.11495660015535,I,Red,Brown,368575.1413176213,51.781014239214926,Copenhagen,yes
Female,160.31234837510084,I,Red,Green,463376.9389452335,58.027727625153055,Other,no
Female,165.0849231650337,J,Blond,Blue,431533.92393178266,58.278492147932326,Copenhagen,yes
Female,165.31298562037176,J,Dark,Green,338464.1704018285,50.10510562354607,Other,no
Female,158.8175115988563,I,Dark,Brown,303844.6448297318,55.44402199757846,Copenhagen,yes
Female,161.24194658648756,I,Red,Brown,389532.70399411896,50.034934073840105,Copenhagen,yes
Female,166.69984326843007,J,Red,Brown,370388.3665473877,45.753783241653394,Other,yes
Male,183.75508065229033,J,Red,Brown,479665.07630280004,51.78834425308619,Other,yes
Male,181.55497809467417,J,Blond,Blue,242207.87304623262,21.887759503691303,Other,no
Female,160.9566896003009,I,Blond,Brown,346715.14689344686,35.241947588976075,Other,no
Female,173.60450518111193,K,Dark,Green,290902.14683513215,38.967953253048066,Other,no
Female,161.4036033349277,I,Dark,Green,339238.13665558066,38.94460795210567,Other,no
